Qgg8+	1584
Qef7+	5500
R6xg4	846
Rexe8	10366
Qbg8#	27401
Qd2#	5565712
Qxb5	3245305
h6#	519197
Qfxg3#	23879
R1b2+	6034
Nfg3#	3376
Qee1	5390
Qe6#	3774380
Rhxe7+	3004
Rxd5	4395455
Qfg3#	49604
Raxe1	17058
Rf2#	1430623
Rxc4#	150569
Rexe7	47044
R8xg7	3366
Q8d4#	3765
Bg1+	101903
fxe6	1918152
cxb1=R	348
Nxh2+	114758
Nexd5	20934
Rfe3+	3525
Bxa1+	10108
Bxe8+	62777
Q1xh1#	186
bxc5#	11149
Qdxe8#	9010
R1d2+	21847
gxh5#	8071
Rgxh7+	433
Rfxg5+	1660
Nbxd6+	3669
Ng7#	179978
Qc8+	2289197
Qcxg2#	6976
Rgg7	91913
R5a7#	1823
Ne2#	799969
Bc4#	465736
g8=Q+	853810
Qf4+	3487594
Qdd6#	84872
Rfxc2#	1885
Rfe8#	42193
R8f2+	15840
Nb7+	141099
Bxh1#	1125
c2#	112814
Rga8	4695
Bxg2	2022821
Qc5#	1516601
Ra7+	1200957
Rxe3#	269418
Q5f6	2417
Qcb4	3905
Qbxe6	310
Q2c3	1743
a8=R	23351
Rhg3+	9399
R3d5+	1715
R6a7	2808
R5e4+	4929
Rdb8	38739
Kc4	5718872
g6+	520283
Qhe6#	11351
Qdf7	10238
Q1g1+	2367
Q2b3#	4086
Kg8	6602963
Ng2+	226725
Bxb3	1569419
Rhb7#	48440
a8=R+	4501
Qdb1	30614
Bxh8+	18245
Nxg7	953377
Ngf6	91533
c7#	121525
R3f2+	3936
Qe4#	2194560
Rxb3+	399497
R1c7#	76326
R8e3#	119117
gxf6	2175556
Rdd3	64282
Qfc8#	28678
Raxa3#	15137
Qeh5	1035
Rhg4+	6696
Qxc5#	408589
Qhh3+	16562
Rfxh4#	1624
bxc6#	6055
Qac4#	14651
Nxc4#	34820
fxe4+	111197
Q8g8#	6242
Rdg2#	240765
Nfd7+	1839
h8=N+	2494
fxe7#	3419
Rcxc2#	9056
Q2d6	254
Q4a4#	9090
Nge5#	2605
R5f6	12267
fxg1=Q+	17207
R1d5#	39264
Bxd1+	62027
Re2#	1114841
Rdxd1#	40073
R5e6	12003
Kxb6	1087291
Q8g4#	3188
exd6	918969
Qce8	8772
Qca4	1258
R1d7+	23279
Rhxc2#	780
R1c6	15799
Qexe1#	3049
Qdxd7#	7606
Q8xg5#	1716
Rbxh7#	1866
bxc3+	51896
R3g6#	11338
Re7+	2428136
Rdxe2	13291
N7b5	1673
Qbd4#	21874
Raxb1#	16659
N4b5	1795
Nfxd5	35046
Re5#	900307
Qxd4#	430719
R7e3#	13218
Bxa1	2932019
Q6xe3#	48
Rxg5	2420490
Qah8+	828
Ned5+	5220
Nbxa6	767
Rad4	7376
Qxg8+	859015
Bxf7+	1726444
Rxa2+	400590
Rexd3+	1644
Nb2#	61101
R8g4#	14576
h1=R	18803
R1b3	6739
R1c7	12408
Qdf4	6549
R2b3+	4445
Ba6#	523222
Nh1+	11781
Rge2#	32872
Rbd7#	26970
Rhe2+	3617
Qfxf4#	9578
R4d5	9343
Rc7+	1793446
N5h4+	722
R1a6	6539
Bxb1	1411992
Kg5+	13102
R8xb3+	288
R6b3#	3312
Rfg1	44578
N1c3	4508
Qhd7#	10923
Rexa6	1880
R6e7	20891
R4a2#	1745
Na5+	143941
Rhxg1	7393
Kd7#	9388
Qhxh6#	22260
R5d2	8450
dxc8=Q+	59624
Qcxg7#	6342
R6xd4+	228
Q3xd6+	31
Qdh2#	25423
Rcf7+	7263
Rxd6	4052172
Bg2	1497046
Nef3	25537
R3e2	26217
d8=R+	5124
Raa7	103090
exf1=Q+	52449
Qdxd5+	2082
Rfb2+	3802
Q1f1#	4061
R1d4+	3428
Rbxb8#	5251
Rde7#	18157
h7+	226857
Qgf7	10911
hxg7	203414
gxf7	111879
Nd2	3013719
Bc2#	209880
R8f3	14272
Q1c6#	4843
Qg5	3687868
Rgb8+	516
Qaf2+	997
Qxc6	4561000
Qaxd8#	5170
R6xf4	1685
Bh4+	314605
Rfxb7	3676
Rge8+	7175
Raxd8	168141
Kg3+	14329
c2	3100543
Ned7+	4405
Qcxd4+	754
R7c2	5309
Q4d7#	4643
Rd3+	1352356
Rh1	2700696
Rxc3	3627048
Rxc3+	587899
Qe5	3465736
Bg3	1771685
R6a4	1451
Qfxh6#	5157
f6	6842731
Rfg2	26689
R8c6+	2510
Qxg6#	2959006
Rf8	5730419
Nxe3#	69198
Qfg5#	39323
N6g4#	1106
Rxb6	2383675
R1c7+	11392
Qgf4	4194
Q4a6#	2594
Rb4	2190433
Q1d6	838
Rfg7+	36348
Qhf6#	38062
R5e2	10606
Rbxf5	1708
Rhxd4	3465
Q7f4#	3252
Rexd8	23878
Qbb6#	98976
Bxb5	2571923
Rxa5+	147111
Qaf8	3844
Kb7+	4182
Rad1	1727940
R3xd7	797
Qcc4#	71273
Q2f3+	1035
R8a7+	4887
Rfxd7#	2606
Qdf8+	15557
Bf6#	1266123
Rfc7#	64978
bxc4	1769184
Q4e2#	5630
Rff2#	233
Kxf8	1639833
Qxa5#	355293
Qgxf8#	5883
Ne4+	2156301
Qxh8	2381318
Kxh3+	1102
Qgc4#	21152
Qexc8#	3745
Rgxf8	4537
Qbf4#	20050
Nhg6+	2948
b8=B+	1352
hxg5#	203037
R8b3+	4744
Qfxg7#	24583
Nexf4	6175
N2xc4	894
R1g3	9481
Reb5#	1467
Qeb5#	31698
Qexg7#	13157
Nce4+	10928
fxg1=Q#	32900
Qaxb7	1397
Q4f6#	11831
R7xg3+	191
Kxa6	864414
e8=R#	67291
R8d6	23185
Nxf5#	57052
Nxg6	1959007
Qgxg2#	31203
Ref6	22267
Qhxg7	1243
Rexg7#	3306
Nexg2	1423
R7xc6+	948
d4+	431534
Bxf2#	402960
Qdh6#	17036
Qec4+	7918
Qed8#	10191
Ree6	63824
dxc7#	10060
Rea7	5325
Nxh2#	99697
Qae3#	10090
Rdf6	16109
Rh8+	2407209
Bxf6#	856309
Rce6	14259
R3e2#	7001
R4xb5	1180
Q2d2+	1831
Qgxe4#	1588
Qhg1+	5234
Qgf7#	41784
Q4e5#	5918
Rd4	2855937
Qh7#	19148826
Rgxe4	4231
Rfh7	6749
cxd8=R+	931
h3#	484420
Rfd7	44596
Q4b3#	12226
R1xe6	9834
Bxg2#	410300
R1xe5+	516
R6d2	8101
Rh5	1839432
Qbe5#	32947
Nxf3#	317886
Rhxh5	9933
Qch6#	14099
Rag2#	316264
R6d3	6430
Qcxd6+	727
Qbf3#	14006
Qd6	3469377
Qhh3	12498
Ngf2+	5659
Rcf3	8903
Nb2	433523
Qfd3	10756
Rbxe1#	8258
Rexg5	2695
f8=Q	1365291
Rhc2+	2314
Rfxb8	2896
Nxa2#	92296
Ba5+	177108
Rgf4#	1595
axb7	196223
dxe3+	46886
Qdc4#	23867
Q2c6#	1909
Kh2#	3646
Rxf7	4539512
Qae6#	10005
Bd8+	94139
R2xd5	2961
Rfxe3#	1314
Q3xg2#	2856
Qxe5	6531013
Kxb5	1394302
Raxh6#	924
Rhxf1#	9075
Rgg4	16574
Qbc5	3845
Nef4	20206
hxg3+	127566
Rexd4	13846
R7e2	9116
Ned4+	4720
Q4xe5+	157
Qbf5+	4176
Nf3	6823832
Rgf7	36961
Qdf3	11167
N7c6	7739
Q5c5+	1182
N5g6#	3586
Rdxb1	1347
Qfxg1#	4067
Nxf7	3327571
Qxd3#	585521
Rfc8+	17560
Nxh7#	133029
Bd6	4222344
Qhh6#	29386
Rd6	3275488
Nfe3	11715
Rcb3	10466
Qhf6+	10400
R5f7	10942
Qae7#	12076
Raxf7	8233
Raxb8	25042
R6c5+	3769
Q8c6#	6736
Rb7	3267380
Raxe8#	6547
Qdf3+	10881
Rxh7#	3282507
g1=Q+	789461
Rgxa7#	414
Qgxf6#	4873
Qec1	10333
R1xf7	858
b2+	147872
dxc6#	6467
Qxg7	2937654
Rcg8#	16718
Rexg4	2594
Bxf4+	460661
Qbc3	5576
Qcd7+	9659
f8=B	2846
Rgb8#	4214
dxe8=Q	51816
b2#	148840
Qad3	1678
d8=R	13559
Qgg4#	97099
Ra3+	993394
Bxb4#	82331
Rxc7#	274407
Ne6	3076326
Qdxf4+	1518
Nde7	11753
Qhc8	2986
Qg6+	2877535
Qf5#	2893332
R2d7	7655
R3f5	5903
Qxb8+	967228
Rhxh4#	47140
Qgxg5+	2363
Ngf1+	315
Bh8+	3155
N6c5	1887
Rdxf5#	1403
Na3+	142393
Qdh8+	751
Rcxe7+	2030
Rxe1+	1847234
Rfb1#	22874
Rcxd5#	1577
N7g5#	315
Rcd3+	3075
Qac7+	3476
Qec7	12950
dxc8=Q#	56644
Qdd5#	88171
Qxc4+	986793
Bxh8	1927807
e6+	508348
Ndf6+	13063
Rexe2	34877
Rexf4	8507
Rdc3	16294
R7e5+	4242
Rh5+	870652
Ree8	142218
Qhc4#	3281
N4c5	2012
Rxa5#	339502
Rg2+	1837370
Rxe7	4364868
R3d6	5236
Qfh6#	170542
Qea1#	25675
Q2xg3#	5147
Qgc6#	11010
Rgb1#	3901
Ra6	2293107
Rxh6	2078419
Nde3+	7400
Q5e6	1640
Rbxf3+	1087
Q5e5+	1279
dxc2	213411
Rhxh7#	105836
Q6e5+	1400
Qdd2	39482
gxh2	117930
Nxd2	3018273
Kxb8	426540
Qgxf2#	7413
Bxd6#	186284
R6c2	4041
Q1e7#	1381
Rbb6	27722
Qbg3#	17107
N6c4	1568
bxc5	1617308
Reb1#	10539
Rcf6	7578
Raxd3	5519
Kd3+	18134
Qcxe4#	2635
Rdh6	4663
Rgxe7	6273
Qdb1#	86870
Ra2	2990343
Qa8	623920
Nfh2	813
Q7h8#	8428
Nhg3+	2598
R5f2	7422
Qcb5	3906
Rgc2	24403
Qeg3+	15216
Rde6#	2129
Nxc3	3222001
Rbg3#	10177
Nb5+	518424
Rbe7+	3925
a8=B	4904
Ndxb4	7331
R8h6	3483
Rhh1	34557
Rab6+	3520
Qgh2	1174
R3xf4	2940
Qbxc8	519
Kxc6+	1413
Qde7#	36006
Qa7	828457
Qhd2	1144
Qdf7#	45945
h1=Q#	1234905
Rxd8	4257429
Nde6+	8064
R1e2+	26780
N1h2	2684
R7c4+	1221
Q3c7#	2455
d1=Q	1424974
Nxa5	1220287
Rge8#	10253
Bxf7#	1203726
Bf7#	751602
Nbc6	79603
N6b5#	132
Rxf7#	778148
Qdd1	5954
Kg2	11020448
Kxc3	1403406
d5	7401300
Red4	22828
Qbc1#	8650
Rxe3	3563997
Rge7+	6574
Qde1#	16030
Qad4	8781
R2xf3+	2315
Rfxg7	5378
Q1d5#	3879
Ng5	3968835
Rdg8+	18710
Rgf3+	5964
Nfd2+	1620
R4xe6	1468
Rcxe6+	1733
Rf1+	2570583
hxg2	151893
R8a6+	1156
Qce1#	55351
R2f7#	18301
Q5b4	1548
h1=B	4594
Rexb1	1828
Qxd5#	523693
fxe4#	12784
Rcg2#	321466
Qdxe7#	6512
Qh3	2496633
Bh5+	306339
Qcxc4+	1966
Qfe5+	4391
Rfd2	45807
N2xe4	1992
Nfg3	5639
Rgh8	24084
Bh2+	319552
Bxa3	1883969
R7e2#	12696
N7f5#	303
Bxc8+	35362
Qgxg4+	2273
Rfd1+	52329
R2xe4#	147
Qxb3#	508365
Q8h6#	9816
Qcxe5#	2603
Qxf2	3227697
Bh5#	244628
R6f3+	1753
R8xh5	1734
Qxe2+	950485
R1a3	3980
Rfc4	5660
Rg5+	1247151
R7d2#	10234
dxc5+	66457
Rfc2	26818
Nfxe4	26977
Rdf7#	87800
Qdxg6+	725
Rbc3	14062
Kxa7+	340
R3xe6	1509
Rc3+	1137533
Qaxb6#	2413
Nxg2	816553
b6	5901326
exd6+	137166
Rxc2+	800614
Qxg8#	1763151
d8=B	2036
Kxe6	1908114
Ra6#	1699754
Rcxf5#	716
Rc8+	2965156
Nxf6+	3130256
exd8=R+	946
R7xf6+	2434
Red3+	2266
Qxh6	3163962
Rah3	1686
R8g3+	5582
Rea2	5373
Qbc8+	4218
Rg6	2425950
Qxf5	4542953
Kf2	9913748
Rec3#	2069
g8=Q#	921220
Qec2#	32697
Qxb4	3239322
Ncd6+	7372
e1=R#	70172
axb2+	25636
b7	3166126
exf5#	28350
Rdh4	5738
N4a5	1185
cxd8=R	358
axb5+	53881
Nge5+	6797
Rac7	24143
b1=Q#	791229
R8e6	24760
Nge3	10636
Bc6	2906011
Qxh4	4828600
Rdc8	101516
exd1=Q	53328
R5e4	11401
R2f5#	4922
Ngxf6+	2946
Nxe8+	340532
bxc2+	19664
Qhf5#	15448
h3	7730427
Rde6+	2984
Reh4	5379
exf5	1937681
Qcg2#	19572
Rhc3	4132
Rfe4+	2617
Qdc8+	1883
R6e3#	7608
Qaf4	719
Nbxc7	2944
Qed3	6752
fxe7	194732
R3d6#	6920
Qxd6+	1140805
Qxc2+	1071429
Kf7#	20554
Q5d6+	677
Bxg4+	336362
Qdxg3#	10723
Qdg5#	43770
Rdxb4	2995
Qgd5	6293
Rac1#	27749
R7f6	17063
R6e2	7953
R7d3#	10944
R1xd2	8607
Qaf4#	3930
Rxh1	1289307
Rhxh2+	5431
Kh1	5786262
Rf1	5874452
Nc1	368110
Q6g8#	1174
Qge5#	20903
Qeg1#	80591
Rexd3#	1180
Rbb3	30104
Qgb6	2465
Be4	3801475
Re8	8041997
Q7c5#	1933
R7d3	7338
Rfc1	400286
Rhd7#	26482
Qad6#	10620
Rfxg3#	1465
Qeg4#	42205
R2e6+	2309
Kxc4	1675475
Q4xb8#	23
Rgd2#	21864
R3f6	5898
g3+	503585
fxg6	1761510
R3b2	5450
Nhxf5+	1195
Rde8#	11104
Nxb7	1473131
Rxg1#	839253
Qee8#	529567
Rd2#	886839
e3#	48101
f7#	258972
dxe2	174354
Nxa1+	30401
Rfxf7	84056
Qge7#	29398
Rhf3	19613
Kb5+	6249
Qee6	21070
Nb8+	31744
Qbc2#	33223
Ngf6#	3305
Q4d7+	428
N5f6#	998
g3#	771307
Nf2	1131528
Rh3#	3763088
c5+	440572
Rag3#	13779
Rgf3#	2088
R3b7#	5005
Qec2+	26055
Nxf7+	1744032
Qdxe3	881
Qc8	1326989
Qfg2	8125
Nhf5+	7728
d3	4119777
e1=R	13607
R7b6+	4193
Rae7+	4055
R1e4+	4062
R8c3#	65303
Qbxg2#	5244
Qcf7	2274
Ne7	2283548
Ncxe4	63537
Rcxd8	23631
Qcc6#	75327
Rbxb5	11166
Nexg3+	792
Na8	57137
Rdc7#	11348
Rfc2#	62119
Kxb2	1157665
Qe8	1541643
Q3xg4#	3405
gxh1=R#	745
Nef3+	19672
R3g5#	2603
Kxd3	1366604
Be5	3854155
f3#	388814
Qg1+	1455799
Nxb5+	140788
Qxf8+	1387190
Rbd1	181238
Ndf3+	14752
Qdxf3	2393
Qcf5+	6131
Qxa2#	1161026
Qfe3+	3863
R5e6#	12328
Qbc1+	4460
Rf5+	1103719
Q4f7#	5036
Nxb4	2179479
Nhg6	5032
Bc8+	95347
Rhf1+	31631
Rhxh3#	51462
Qef7	10090
Ngf7+	9271
Nxa4+	62037
Q6g6#	6569
Nfxd4+	3460
Nxg5	3522907
Rcg3#	11291
Qcxc2#	6246
Bxa4#	9226
Qaxa5#	12031
Rec8	112354
Rff1+	506
Qfe1#	9702
R3d5	6456
R2xe3+	1285
Rexg7	4203
N4f3	7051
Qfxf8#	6095
Qcxe2	467
Qdb4+	16652
Rgxe7+	2060
Qff8+	2466
Q7xb7+	153
Qc7	3344744
Qc6#	1675148
Qcxf2#	4818
Rcf4	5711
Qac2	3270
Q3e6	250
Nexc7+	4494
Raxd7+	1889
Q8d2#	2621
Qhxh5#	20096
Rcxd2	12904
N4f3#	860
Rfe3	33652
Qxf6+	2233002
Qfh7#	466776
Rexh7#	5556
Rdxc2	9219
R1xe2+	2168
Qa8#	7298495
Q5e5#	3780
Rdh8	85951
Rhxf6	5875
Rf4	2711862
Rbb8	77377
Rxe5+	757460
b7+	142175
N2xf3	2027
Qxd1#	3919226
R8d5#	22789
R4f7	7381
Qfd3#	32729
Rhd1	302981
Raxc1	52721
Nce7	56649
Rfxf7#	16625
Rab7	30442
Rxc5	3103020
Kc3	6372711
exd2+	41803
Be1	706763
Ra5	2034447
Bxc2	2714840
R1b6#	36204
R7g5#	3107
Q4h4#	11750
Nc4	3339190
Rdxe6+	3446
Ba6+	455251
Re6#	1024158
Rgd3	10667
Qexg2#	13903
Rhg8+	50879
Rch5	1448
Rfxh7	2507
R3c4	8826
Qfh8#	512380
R8c4	10134
Rc7#	776097
Qaa1#	348681
gxh8=R#	1518
Rxe8+	1950852
Nd8	444869
Q1xb4#	705
Qeg2#	54981
Qd2+	2042335
Kg5	7262174
Qge6#	36645
Nbc7+	20036
Qge4	4940
Qbe3	2158
R2c6#	6485
Rha8	19019
Qfc1+	2901
Qxf7	3395310
Rce5	10099
Rga4	1593
Rbc4#	640
R1b4#	3048
Bxb8	1679540
R1f2	65541
Nxc3+	550825
Bxd2+	449398
Kf8+	8497
Qfc7#	20197
Rhxg5#	2320
e4	11035224
Ngxf2#	881
N2xd4	1778
gxf5	2174125
Rdg1#	35332
Qbh8+	668
Qf7	2592555
Qee7	38770
Q6xd5+	174
R2xd3	3698
d1=R	14351
R3c4+	3843
Rce2#	39682
Qxf8#	7371704
Bxb7#	73539
Rfd1	910270
Rf3	3401929
Reg3#	9893
R3f7#	13075
Qexe3#	6995
Raxc7#	1623
Qfe1	3341
Bxd5+	886652
Qd5	3468258
Nxa8	1363925
Raa8	72348
fxg2+	63233
Qcxd2#	5881
Q5c6	2799
Qaxa6#	12594
Ngxf7+	7138
Rde4+	2465
Qcc7	38703
Rd5	2798174
Rdb5	5794
Rcg7#	350427
N6e5	5152
Na2	183771
Bxe7#	96128
R1a7#	79237
Qaa6+	17427
gxf3#	14191
Rxc5#	153663
R1g3#	3885
Rg8+	2186900
Nd8+	201252
Qga7#	19800
Rcg1	23894
Nec6	37658
R6f3#	10575
R4h5	2011
R3xc4	2076
exd3+	73624
Qaxe4#	2093
Q1xh2#	824
Bxb1+	18850
bxa8=R	448
Qbe1+	3907
Rgxf2#	1064
Qaa7	25695
Kxe4#	149
Qab1#	7828
R2xb6	829
Qdxd5#	5285
Rbxh2#	2252
Qgxd6#	895
Ra8+	2278444
Nxb7+	147633
Qxb2#	5447000
Qgf1	3458
Q2h2#	21341
Rfh5	8421
axb4#	73189
Qxd3+	996553
Bxf1#	28132
Rhxg1+	1513
R1xe6#	1716
Qdxd8#	5307
Rgxa3#	212
Raxg1	1597
Rhd4	6974
Nef2	3574
Rde2	62110
R4f5	8713
Rdf2#	84895
Kh8	5473174
Qbe4#	33956
Qexc7#	3097
R4b3#	3875
Qfh2#	473396
Qxa3+	314063
Qhf1#	36014
Qcf1#	29275
Ne3	3151685
Rbc8+	8798
Raxd2+	2006
Rhxc4+	373
a3+	122928
Rhd2	21561
Nac4	13166
Q4xc5#	757
Qg3#	5686223
h1=Q	1894867
Qfe2	10234
R6h5	2465
Bxg5#	217088
Rh4+	891243
Rxg5#	456737
Rxc4+	385743
Rxa7#	707733
Bxa5+	48684
Nxd4	6551808
Nxc2	2258351
Rxb5#	121355
Rge3	18540
Raf1#	7114
Ref5#	1820
Qhg3#	16294
gxf4+	142462
Rcxf8#	9278
R1xe5	7727
Qbe2+	2608
Qbxf5+	1580
R5a6+	1379
Nxd5#	47036
Rxg4	2333517
Qa4+	1507951
Qae1#	31371
exf8=Q+	77825
Qgxg1#	2577
Nf5+	1956552
Qbe3+	1939
Qff3#	83117
Qhc8+	2553
Rfb8+	8074
Qgxe1#	3195
Nxh7	895740
Bxe8#	5534
Rexg8#	3856
Qha8#	20794
Rdg8	141342
cxb2#	10425
Rgh4	12922
Qc1#	3936384
R8c3	19122
c6+	240788
Nxe2	1938868
Nde6	12156
Rcxf4+	925
Q8xe8#	2263
Rcxb1#	2184
Qaa1	3519
Qdh5+	841
Rfxe7+	3171
Qhd1+	3399
Nd4+	1764273
Ke8+	5451
Nge7#	1682
Rf3+	1349593
Raf1	434718
R8c2#	56968
Qea2#	19956
Rbxe3	3650
Ke6	8176731
Bf3	3062199
Rbe3	7843
R8xf7	8728
Rce2	31462
R5b2	2283
Ncxb6	1678
Rhxg8	9295
Qef2#	71816
Kxe7	1677600
d6#	74273
Rg2	2610595
Qha1#	19637
Ref4	17741
Nc8	390515
Ngf2	3973
Ref4+	2560
Nxh6#	63259
Raf3	5508
Raxa6	13152
Ref2#	21256
Rfg4	14832
Q4g6#	11145
Kh2+	3778
Rxg7+	1941930
Rd1+	4543946
g8=N	5733
Qea5#	20703
Qxd8	2503685
Q5xh7#	472
R7xg6#	551
e3+	422605
Rbxd5	4925
Nxh3+	420568
Qhg4+	3667
gxf1=Q+	39252
Rcd7#	9496
Qh7+	1484146
Rff5	29490
axb4+	55850
Qcd4#	15106
R5e7#	6686
Qge1+	6037
Q8xf8#	2591
axb1=Q	87996
dxc1=R#	2831
Qae8	4795
Qed3+	3657
Nc4#	339632
Nxa2	874141
Rch3	2333
Q8c4#	5708
Rfxc1	10759
R6g3+	917
Qxd1	2088855
Rcxd6#	1622
Q3g7#	1023
Qd3#	1972823
Q2g2	1944
Qgg6	20803
Ndxf7#	1127
Ra2+	1213050
Rge1+	8609
Nbd6+	7051
Rbg7+	13237
Ngf4	12186
Rgxg2	33569
Qxd3	5075514
Bf3#	1130527
Nxf8	1010083
Rhxd8	9264
Kc8	2803345
e1=Q+	855261
Qhxe8#	4011
Kf1+	8620
Qba5#	3044
Qc2+	1845398
Neg5+	10281
R1d7	20679
Q4d3#	8617
g8=R+	3650
R8a7	12032
Kg7	11354338
Qf6+	3568358
Bb2#	162642
Rgxf2	6753
Qb8+	1910736
R1xd4	9268
Bd1+	90104
Qfb5#	17928
R1f5+	4385
R7f5#	4851
R4b7#	3415
Qbc4#	11108
R7xd6	4321
Nbd3+	6653
Q7b7+	3252
Raxc5#	660
Rff5#	131
Qab8+	6054
Rxg8	1130530
Rexf1	2674
Bxg5+	458910
Rca2	6458
Q8f7	2742
R8g5	4797
Nfe4#	1790
Rc8	6140738
fxg4#	80122
Be3	4596748
Nhf4#	2179
Rba1	13983
Nbc4	10878
g1=N	4411
R1xb7#	702
Na6	700672
Qfe2#	30820
Rgd2+	2795
Qdf5+	6494
Qgg7	36778
Rhb6#	3155
Bxc2#	53902
R1e5#	47726
Rexe8#	54877
R7xh6	1165
Qhg2#	36212
Rfxf8+	5224
Qbc6#	17693
N5b6	3011
Qdb5#	32644
R6g7#	10318
Qgxe6+	1451
Qhxf1#	7134
Qd3	3677813
Rxc2#	249484
Qa3#	2013470
hxg5+	195988
Kf2+	14361
Rae1#	33744
N4h5	1833
Rbc7#	6433
Qfxe4#	1899
Qdh7#	24704
Rhxh6+	4151
Bxd4#	171688
Rh6#	3457744
Qxg1+	669948
g4+	978436
R8xc6	4043
Rah2	3244
Rxg2	2547840
e6#	85598
Qaa3+	18016
g1=R	24072
Nfxg5	10003
Qbe2#	20055
Qhd3#	9108
gxh1=Q+	22462
Bxa3#	48389
cxd4+	60115
Nfg5#	2901
Rxc1#	1678225
Qfh3#	176898
R1d4#	25224
f8=N	4764
Rxh7+	833206
Qxd2	4258953
Qda3#	18650
Bxg7+	383250
R2c4	6722
Rhb7	14242
Rxa7	3866491
Rdf1+	17284
Rexb6	2221
Rxh8#	377550
Rexe4#	9503
cxd4#	11824
Qcxd8+	554
Rga1	4167
Bxa7+	44110
Qbb1#	556289
a4#	236907
Qgg6#	112480
Q8xc7+	555
Bxe5#	252556
R6e4+	2831
Nf5	4047972
Qdc3#	32764
Rg4	2232385
Rdxe1#	38732
Qxh4#	1453615
Rxb2+	696955
Qdc7+	4049
Bd3	4340155
Ka4	1925073
R5f6+	4400
exd1=Q+	56624
Rbc6	14242
d2	2985593
Q6xe6+	237
R7xb5	1549
Nfxe6#	342
R8d5+	3287
Qhh2#	33130
R4xd5+	252
Rgf2#	8851
Ba2#	16790
Rgf7#	10993
Rac8	1080454
Nxe1	1109815
Kxd1	982509
Raxf3#	1245
R2xh4	576
Qgg3#	105896
Qcxa3#	3070
Rcg5#	2524
Rbxa2	6068
R4xh3#	58
R1xh7#	891
Qxf7+	4266771
R5d3#	5901
Bf8#	282338
Rec2	27666
Rbb7	133108
Rah4	1255
R5e7	10731
Red2#	9426
R2a7	1700
Qab8	3855
h1=R+	3275
Raf5	3328
Nxa7#	119631
Rdxc4	6943
Rdxg3	2715
Rxf8+	1387747
Nbc3	62522
Qed5	6048
Qd5+	3421635
Qeg8	23120
Rexd1#	17312
R7xb3	868
R8d4#	43851
Rbxd2#	1715
Q8a2#	803
Rexg5+	1189
Qcxd6#	2463
Rfc8	457686
h1=R#	137941
Nbd5#	1372
Rhg5	16917
Qcc6+	24576
R5h3#	2524
Rfb2#	57392
R4c3+	2907
Re1	8476505
R3e7	5897
R8b7	19121
R4xd7	1170
R3xf4+	580
Nxg4	3492864
N4e6	618
Bg3#	713978
Qhg4#	9266
cxb6#	10585
Rdb6#	3342
Qh3+	1633134
Qxa7+	496937
R1d3+	6274
Bxf8+	93935
Nxe6+	1311939
Rfd8#	21284
Ne8#	39722
Rgxd7	5543
Nac4#	1502
Qf4#	2771643
Raxd1	141044
Rc8#	5519786
Rfe1	1437584
R6d5#	2963
Q3g3#	6851
d8=N+	5331
Qfc3#	17052
N2e4	4753
Rce6+	1110
Bxd4	4383716
Nfe2+	10321
Kb7#	3656
Qxg7+	1388779
Qfg7#	68659
Qxg5#	2079235
dxe1=Q#	176324
Qhf2#	25141
Qhd5#	22725
R2f3	17000
Ke4	7120641
Qxb3+	481826
Qaa3	15668
Rxg2+	1888955
Bxb2#	83824
R7d2	8610
Bb6	1739931
Qxb8	1233991
Rbxc1#	12693
Qag5#	3064
R5g2#	14656
Rcxb3+	801
Q6b5	1166
Nxa5+	61770
Kh4	3835577
Nc3	5800222
Bxh2+	453664
Qfc1#	28672
Raxd3+	1349
Rxe1	3004222
Raxa4	11199
Rf6	3107996
Qh5	3196003
Qgf6	5883
Qxh1#	672773
R8g7#	677
Rbc6+	2837
Rexc6#	1040
Qfc2+	3283
Rhd3	8396
Rdxf2#	4277
Rfxf2	71584
Raxd4	4872
Rfe3#	2777
Rec4	9530
Qh1#	14205553
R5e2+	1195
Rgxd8	3110
R7a2#	3057
Qad7#	14571
Qxb6#	589849
R8b2+	7494
Qxg6+	2447223
Rcxc7#	7967
Kxb1	438540
Nde4+	6431
Nbd3	10786
R4h7#	6904
Bc2	1494821
Nxd5+	626122
Bc1#	148259
Qgxb3#	3443
R8e7+	29782
Qae5	6579
Rce7	29696
Rad1+	139315
Bxh4+	110280
Raxe6	4923
N8f6	3281
Rd2	5502814
N3b5#	239
Qfg7	8982
Qbc3#	17462
Qag8	2690
Qfd2+	12357
dxc5#	10206
Rfxe7#	2048
Rfxe8#	9451
R8xd3	4323
Qhh5	11861
Nxf3+	3306646
Rexg7+	3101
Qc2#	4997234
Bxh5+	112040
Kxf5	2559445
R8g2#	134783
Rgc7#	49661
Q1f2#	7074
Qxf5#	841871
Qec5	7032
h8=N	7988
Nbxc8	757
Raxd7	10389
Qbxe3#	1168
Rhh3	18845
fxe8=Q+	52825
Qae2	1485
Q8h7#	5156
Rxf3#	346496
Rxd1#	4102529
Rxb7#	236384
Bxd2#	57360
Bxc1	1443154
Rh6	1940226
Ncd3+	8420
Rexd2	15274
Rdg6	7275
Q5a4	347
Q8g7#	12984
Rgxg7#	21096
cxd6#	3264
R7h2+	698
bxa2	244642
N5g6	3187
Rexd6+	2752
Rge6	14574
Rfxh3	1663
Rhh6	18987
Nec4+	4745
Bxf5+	439251
Red2+	8234
Nbd5	41960
